"file_name","frame_index","time_seconds","source_frame_index","source_time_seconds"
"frame_000238.png","238","9.142985264227644","446","17.133493394308942"
"frame_000241.png","241","9.258232977642278","449","17.24874110772358"
"frame_000244.png","244","9.373480691056912","452","17.36398882113821"
"frame_000247.png","247","9.488728404471546","455","17.479236534552847"
"frame_000250.png","250","9.60397611788618","458","17.59448424796748"
"frame_000253.png","253","9.719223831300814","461","17.709731961382115"
"frame_000256.png","256","9.834471544715448","464","17.824979674796747"
"frame_000259.png","259","9.949719258130083","467","17.940227388211383"
"frame_000262.png","262","10.064966971544717","470","18.055475101626016"
"frame_000265.png","265","10.180214684959351","473","18.17072281504065"
"frame_000268.png","268","10.295462398373985","476","18.285970528455287"
"frame_000271.png","271","10.41071011178862","479","18.40121824186992"
"frame_000275.png","275","10.564373729674797","483","18.554881859756097"
"frame_000278.png","278","10.679621443089431","486","18.670129573170733"
"frame_000281.png","281","10.794869156504065","489","18.785377286585366"
"frame_000284.png","284","10.9101168699187","492","18.900625"
"frame_000287.png","287","11.025364583333333","495","19.015872713414634"
"frame_000290.png","290","11.140612296747967","498","19.13112042682927"
"frame_000293.png","293","11.255860010162602","501","19.246368140243902"
"frame_000296.png","296","11.371107723577236","504","19.361615853658538"
"frame_000299.png","299","11.48635543699187","507","19.47686356707317"
"frame_000302.png","302","11.601603150406504","510","19.592111280487806"
"frame_000311.png","311","11.947346290650406","519","19.937854420731707"
"frame_000320.png","320","12.293089430894309","528","20.28359756097561"
"frame_000323.png","323","12.408337144308943","531","20.398845274390244"
"frame_000326.png","326","12.523584857723577","534","20.51409298780488"
"frame_000329.png","329","12.638832571138211","537","20.629340701219512"
"frame_000332.png","332","12.754080284552845","540","20.744588414634148"
"frame_000336.png","336","12.907743902439025","544","20.898252032520325"
"frame_000339.png","339","13.022991615853659","547","21.01349974593496"
"frame_000342.png","342","13.138239329268293","550","21.128747459349594"
"frame_000345.png","345","13.253487042682927","553","21.24399517276423"
"frame_000348.png","348","13.368734756097561","556","21.359242886178862"
"frame_000351.png","351","13.483982469512195","559","21.474490599593498"
"frame_000354.png","354","13.59923018292683","562","21.58973831300813"
"frame_000357.png","357","13.714477896341464","565","21.704986026422766"
"frame_000360.png","360","13.829725609756098","568","21.8202337398374"
"frame_000363.png","363","13.944973323170732","571","21.935481453252034"
