split,match_name,rally_id,file_name,relative_path,local_frame_index,source_video,source_frame_index,source_time_seconds,requested_start_second,requested_end_second_inclusive,normalized_label_path,visibility,x_pixel,y_pixel
train,match04,1,match04_r01_frame_000010.png,train/match04/rally_01/images/match04_r01_frame_000010.png,10,match04.mp4,516,22.077058,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000010.txt,1,497,164
train,match04,1,match04_r01_frame_000011.png,train/match04/rally_01/images/match04_r01_frame_000011.png,11,match04.mp4,517,22.119843,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000011.txt,1,495,151
train,match04,1,match04_r01_frame_000012.png,train/match04/rally_01/images/match04_r01_frame_000012.png,12,match04.mp4,518,22.162628,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000012.txt,1,492,140
train,match04,1,match04_r01_frame_000013.png,train/match04/rally_01/images/match04_r01_frame_000013.png,13,match04.mp4,519,22.205413,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000013.txt,1,490,129
train,match04,1,match04_r01_frame_000014.png,train/match04/rally_01/images/match04_r01_frame_000014.png,14,match04.mp4,520,22.248198,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000014.txt,1,487,119
train,match04,1,match04_r01_frame_000015.png,train/match04/rally_01/images/match04_r01_frame_000015.png,15,match04.mp4,521,22.290983,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000015.txt,1,484,112
train,match04,1,match04_r01_frame_000016.png,train/match04/rally_01/images/match04_r01_frame_000016.png,16,match04.mp4,522,22.333768,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000016.txt,1,481,105
train,match04,1,match04_r01_frame_000017.png,train/match04/rally_01/images/match04_r01_frame_000017.png,17,match04.mp4,523,22.376553,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000017.txt,1,476,98
train,match04,1,match04_r01_frame_000018.png,train/match04/rally_01/images/match04_r01_frame_000018.png,18,match04.mp4,524,22.419338,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000018.txt,1,476,98
train,match04,1,match04_r01_frame_000019.png,train/match04/rally_01/images/match04_r01_frame_000019.png,19,match04.mp4,525,22.462123,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000019.txt,1,472,95
train,match04,1,match04_r01_frame_000020.png,train/match04/rally_01/images/match04_r01_frame_000020.png,20,match04.mp4,526,22.504908,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000020.txt,1,470,95
train,match04,1,match04_r01_frame_000021.png,train/match04/rally_01/images/match04_r01_frame_000021.png,21,match04.mp4,527,22.547693,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000021.txt,1,468,96
train,match04,1,match04_r01_frame_000022.png,train/match04/rally_01/images/match04_r01_frame_000022.png,22,match04.mp4,528,22.590478,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000022.txt,1,465,100
train,match04,1,match04_r01_frame_000023.png,train/match04/rally_01/images/match04_r01_frame_000023.png,23,match04.mp4,529,22.633263,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000023.txt,1,466,100
train,match04,1,match04_r01_frame_000024.png,train/match04/rally_01/images/match04_r01_frame_000024.png,24,match04.mp4,530,22.676048,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000024.txt,1,465,112
train,match04,1,match04_r01_frame_000025.png,train/match04/rally_01/images/match04_r01_frame_000025.png,25,match04.mp4,531,22.718833,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000025.txt,1,462,130
train,match04,1,match04_r01_frame_000026.png,train/match04/rally_01/images/match04_r01_frame_000026.png,26,match04.mp4,532,22.761618,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000026.txt,1,459,151
train,match04,1,match04_r01_frame_000027.png,train/match04/rally_01/images/match04_r01_frame_000027.png,27,match04.mp4,533,22.804403,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000027.txt,1,457,164
train,match04,1,match04_r01_frame_000028.png,train/match04/rally_01/images/match04_r01_frame_000028.png,28,match04.mp4,534,22.847188,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000028.txt,1,455,176
train,match04,1,match04_r01_frame_000029.png,train/match04/rally_01/images/match04_r01_frame_000029.png,29,match04.mp4,535,22.889973,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000029.txt,1,448,207
train,match04,1,match04_r01_frame_000030.png,train/match04/rally_01/images/match04_r01_frame_000030.png,30,match04.mp4,536,22.932758,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000030.txt,1,442,238
train,match04,1,match04_r01_frame_000031.png,train/match04/rally_01/images/match04_r01_frame_000031.png,31,match04.mp4,537,22.975543,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000031.txt,1,432,274
train,match04,1,match04_r01_frame_000032.png,train/match04/rally_01/images/match04_r01_frame_000032.png,32,match04.mp4,538,23.018328,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000032.txt,1,424,314
train,match04,1,match04_r01_frame_000033.png,train/match04/rally_01/images/match04_r01_frame_000033.png,33,match04.mp4,539,23.061113,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000033.txt,1,420,336
train,match04,1,match04_r01_frame_000034.png,train/match04/rally_01/images/match04_r01_frame_000034.png,34,match04.mp4,540,23.103898,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000034.txt,1,416,358
train,match04,1,match04_r01_frame_000035.png,train/match04/rally_01/images/match04_r01_frame_000035.png,35,match04.mp4,541,23.146683,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000035.txt,1,411,380
train,match04,1,match04_r01_frame_000036.png,train/match04/rally_01/images/match04_r01_frame_000036.png,36,match04.mp4,542,23.189468,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000036.txt,1,408,408
train,match04,1,match04_r01_frame_000037.png,train/match04/rally_01/images/match04_r01_frame_000037.png,37,match04.mp4,543,23.232253,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000037.txt,1,408,409
train,match04,1,match04_r01_frame_000038.png,train/match04/rally_01/images/match04_r01_frame_000038.png,38,match04.mp4,544,23.275038,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000038.txt,1,404,457
train,match04,1,match04_r01_frame_000039.png,train/match04/rally_01/images/match04_r01_frame_000039.png,39,match04.mp4,545,23.317823,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000039.txt,1,406,480
train,match04,1,match04_r01_frame_000040.png,train/match04/rally_01/images/match04_r01_frame_000040.png,40,match04.mp4,546,23.360608,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000040.txt,1,421,442
train,match04,1,match04_r01_frame_000041.png,train/match04/rally_01/images/match04_r01_frame_000041.png,41,match04.mp4,547,23.403393,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000041.txt,1,437,403
train,match04,1,match04_r01_frame_000042.png,train/match04/rally_01/images/match04_r01_frame_000042.png,42,match04.mp4,548,23.446178,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000042.txt,1,450,365
train,match04,1,match04_r01_frame_000043.png,train/match04/rally_01/images/match04_r01_frame_000043.png,43,match04.mp4,549,23.488963,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000043.txt,1,465,329
train,match04,1,match04_r01_frame_000044.png,train/match04/rally_01/images/match04_r01_frame_000044.png,44,match04.mp4,550,23.531748,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000044.txt,1,476,295
train,match04,1,match04_r01_frame_000045.png,train/match04/rally_01/images/match04_r01_frame_000045.png,45,match04.mp4,551,23.574533,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000045.txt,1,489,257
train,match04,1,match04_r01_frame_000046.png,train/match04/rally_01/images/match04_r01_frame_000046.png,46,match04.mp4,552,23.617318,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000046.txt,1,500,227
train,match04,1,match04_r01_frame_000047.png,train/match04/rally_01/images/match04_r01_frame_000047.png,47,match04.mp4,553,23.660103,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000047.txt,1,507,195
train,match04,1,match04_r01_frame_000048.png,train/match04/rally_01/images/match04_r01_frame_000048.png,48,match04.mp4,554,23.702888,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000048.txt,1,517,167
train,match04,1,match04_r01_frame_000049.png,train/match04/rally_01/images/match04_r01_frame_000049.png,49,match04.mp4,555,23.745673,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000049.txt,1,523,139
train,match04,1,match04_r01_frame_000050.png,train/match04/rally_01/images/match04_r01_frame_000050.png,50,match04.mp4,556,23.788458,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000050.txt,1,529,119
train,match04,1,match04_r01_frame_000051.png,train/match04/rally_01/images/match04_r01_frame_000051.png,51,match04.mp4,557,23.831243,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000051.txt,1,536,95
train,match04,1,match04_r01_frame_000052.png,train/match04/rally_01/images/match04_r01_frame_000052.png,52,match04.mp4,558,23.874028,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000052.txt,1,539,67
train,match04,1,match04_r01_frame_000053.png,train/match04/rally_01/images/match04_r01_frame_000053.png,53,match04.mp4,559,23.916813,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000053.txt,1,543,48
train,match04,1,match04_r01_frame_000054.png,train/match04/rally_01/images/match04_r01_frame_000054.png,54,match04.mp4,560,23.959598,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000054.txt,1,545,30
train,match04,1,match04_r01_frame_000055.png,train/match04/rally_01/images/match04_r01_frame_000055.png,55,match04.mp4,561,24.002383,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000055.txt,1,547,14
train,match04,1,match04_r01_frame_000056.png,train/match04/rally_01/images/match04_r01_frame_000056.png,56,match04.mp4,562,24.045168,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000056.txt,0,0,0
train,match04,1,match04_r01_frame_000057.png,train/match04/rally_01/images/match04_r01_frame_000057.png,57,match04.mp4,563,24.087953,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000057.txt,0,0,0
train,match04,1,match04_r01_frame_000058.png,train/match04/rally_01/images/match04_r01_frame_000058.png,58,match04.mp4,564,24.130738,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000058.txt,0,0,0
train,match04,1,match04_r01_frame_000059.png,train/match04/rally_01/images/match04_r01_frame_000059.png,59,match04.mp4,565,24.173523,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000059.txt,0,0,0
train,match04,1,match04_r01_frame_000060.png,train/match04/rally_01/images/match04_r01_frame_000060.png,60,match04.mp4,566,24.216308,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000060.txt,0,0,0
train,match04,1,match04_r01_frame_000061.png,train/match04/rally_01/images/match04_r01_frame_000061.png,61,match04.mp4,567,24.259093,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000061.txt,0,0,0
train,match04,1,match04_r01_frame_000062.png,train/match04/rally_01/images/match04_r01_frame_000062.png,62,match04.mp4,568,24.301878,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000062.txt,0,0,0
train,match04,1,match04_r01_frame_000063.png,train/match04/rally_01/images/match04_r01_frame_000063.png,63,match04.mp4,569,24.344663,10.0,36.0,train/match04/rally_01/labels/match04_r01_frame_000063.txt,0,0,0
train,match04,2,match04_r02_frame_000000.png,train/match04/rally_02/images/match04_r02_frame_000000.png,0,match04.mp4,1452,62.123814,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000000.txt,1,565,674
train,match04,2,match04_r02_frame_000001.png,train/match04/rally_02/images/match04_r02_frame_000001.png,1,match04.mp4,1453,62.166599,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000001.txt,1,506,712
train,match04,2,match04_r02_frame_000002.png,train/match04/rally_02/images/match04_r02_frame_000002.png,2,match04.mp4,1454,62.209384,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000002.txt,1,516,683
train,match04,2,match04_r02_frame_000003.png,train/match04/rally_02/images/match04_r02_frame_000003.png,3,match04.mp4,1455,62.252169,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000003.txt,1,521,652
train,match04,2,match04_r02_frame_000004.png,train/match04/rally_02/images/match04_r02_frame_000004.png,4,match04.mp4,1456,62.294954,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000004.txt,1,528,624
train,match04,2,match04_r02_frame_000005.png,train/match04/rally_02/images/match04_r02_frame_000005.png,5,match04.mp4,1457,62.337739,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000005.txt,1,543,567
train,match04,2,match04_r02_frame_000006.png,train/match04/rally_02/images/match04_r02_frame_000006.png,6,match04.mp4,1458,62.380524,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000006.txt,1,551,540
train,match04,2,match04_r02_frame_000007.png,train/match04/rally_02/images/match04_r02_frame_000007.png,7,match04.mp4,1459,62.423309,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000007.txt,1,564,491
train,match04,2,match04_r02_frame_000008.png,train/match04/rally_02/images/match04_r02_frame_000008.png,8,match04.mp4,1460,62.466094,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000008.txt,1,571,467
train,match04,2,match04_r02_frame_000009.png,train/match04/rally_02/images/match04_r02_frame_000009.png,9,match04.mp4,1461,62.508879,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000009.txt,1,586,422
train,match04,2,match04_r02_frame_000010.png,train/match04/rally_02/images/match04_r02_frame_000010.png,10,match04.mp4,1462,62.551664,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000010.txt,1,591,404
train,match04,2,match04_r02_frame_000011.png,train/match04/rally_02/images/match04_r02_frame_000011.png,11,match04.mp4,1463,62.594449,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000011.txt,1,603,366
train,match04,2,match04_r02_frame_000012.png,train/match04/rally_02/images/match04_r02_frame_000012.png,12,match04.mp4,1464,62.637234,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000012.txt,1,615,333
train,match04,2,match04_r02_frame_000013.png,train/match04/rally_02/images/match04_r02_frame_000013.png,13,match04.mp4,1465,62.680019,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000013.txt,1,628,308
train,match04,2,match04_r02_frame_000014.png,train/match04/rally_02/images/match04_r02_frame_000014.png,14,match04.mp4,1466,62.722804,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000014.txt,1,636,296
train,match04,2,match04_r02_frame_000015.png,train/match04/rally_02/images/match04_r02_frame_000015.png,15,match04.mp4,1467,62.765589,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000015.txt,1,640,286
train,match04,2,match04_r02_frame_000016.png,train/match04/rally_02/images/match04_r02_frame_000016.png,16,match04.mp4,1468,62.808374,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000016.txt,1,646,276
train,match04,2,match04_r02_frame_000017.png,train/match04/rally_02/images/match04_r02_frame_000017.png,17,match04.mp4,1469,62.851159,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000017.txt,1,652,269
train,match04,2,match04_r02_frame_000018.png,train/match04/rally_02/images/match04_r02_frame_000018.png,18,match04.mp4,1470,62.893944,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000018.txt,1,660,262
train,match04,2,match04_r02_frame_000019.png,train/match04/rally_02/images/match04_r02_frame_000019.png,19,match04.mp4,1471,62.936729,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000019.txt,1,665,257
train,match04,2,match04_r02_frame_000020.png,train/match04/rally_02/images/match04_r02_frame_000020.png,20,match04.mp4,1472,62.979514,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000020.txt,1,665,257
train,match04,2,match04_r02_frame_000021.png,train/match04/rally_02/images/match04_r02_frame_000021.png,21,match04.mp4,1473,63.022299,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000021.txt,1,678,251
train,match04,2,match04_r02_frame_000022.png,train/match04/rally_02/images/match04_r02_frame_000022.png,22,match04.mp4,1474,63.065084,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000022.txt,1,692,248
train,match04,2,match04_r02_frame_000023.png,train/match04/rally_02/images/match04_r02_frame_000023.png,23,match04.mp4,1475,63.107869,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000023.txt,1,706,252
train,match04,2,match04_r02_frame_000024.png,train/match04/rally_02/images/match04_r02_frame_000024.png,24,match04.mp4,1476,63.150654,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000024.txt,1,713,254
train,match04,2,match04_r02_frame_000025.png,train/match04/rally_02/images/match04_r02_frame_000025.png,25,match04.mp4,1477,63.193439,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000025.txt,1,725,265
train,match04,2,match04_r02_frame_000026.png,train/match04/rally_02/images/match04_r02_frame_000026.png,26,match04.mp4,1478,63.236224,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000026.txt,1,725,265
train,match04,2,match04_r02_frame_000027.png,train/match04/rally_02/images/match04_r02_frame_000027.png,27,match04.mp4,1479,63.279009,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000027.txt,1,739,280
train,match04,2,match04_r02_frame_000028.png,train/match04/rally_02/images/match04_r02_frame_000028.png,28,match04.mp4,1480,63.321794,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000028.txt,1,746,288
train,match04,2,match04_r02_frame_000029.png,train/match04/rally_02/images/match04_r02_frame_000029.png,29,match04.mp4,1481,63.364579,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000029.txt,1,756,309
train,match04,2,match04_r02_frame_000030.png,train/match04/rally_02/images/match04_r02_frame_000030.png,30,match04.mp4,1482,63.407364,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000030.txt,1,763,321
train,match04,2,match04_r02_frame_000031.png,train/match04/rally_02/images/match04_r02_frame_000031.png,31,match04.mp4,1483,63.450149,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000031.txt,1,775,349
train,match04,2,match04_r02_frame_000032.png,train/match04/rally_02/images/match04_r02_frame_000032.png,32,match04.mp4,1484,63.492934,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000032.txt,1,780,365
train,match04,2,match04_r02_frame_000033.png,train/match04/rally_02/images/match04_r02_frame_000033.png,33,match04.mp4,1485,63.535719,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000033.txt,1,789,396
train,match04,2,match04_r02_frame_000034.png,train/match04/rally_02/images/match04_r02_frame_000034.png,34,match04.mp4,1486,63.578504,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000034.txt,1,800,434
train,match04,2,match04_r02_frame_000035.png,train/match04/rally_02/images/match04_r02_frame_000035.png,35,match04.mp4,1487,63.621289,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000035.txt,1,804,448
train,match04,2,match04_r02_frame_000036.png,train/match04/rally_02/images/match04_r02_frame_000036.png,36,match04.mp4,1488,63.664074,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000036.txt,1,803,418
train,match04,2,match04_r02_frame_000037.png,train/match04/rally_02/images/match04_r02_frame_000037.png,37,match04.mp4,1489,63.706859,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000037.txt,1,802,393
train,match04,2,match04_r02_frame_000038.png,train/match04/rally_02/images/match04_r02_frame_000038.png,38,match04.mp4,1490,63.749644,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000038.txt,1,797,343
train,match04,2,match04_r02_frame_000039.png,train/match04/rally_02/images/match04_r02_frame_000039.png,39,match04.mp4,1491,63.792429,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000039.txt,1,793,301
train,match04,2,match04_r02_frame_000040.png,train/match04/rally_02/images/match04_r02_frame_000040.png,40,match04.mp4,1492,63.835214,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000040.txt,1,790,281
train,match04,2,match04_r02_frame_000041.png,train/match04/rally_02/images/match04_r02_frame_000041.png,41,match04.mp4,1493,63.877999,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000041.txt,1,783,245
train,match04,2,match04_r02_frame_000042.png,train/match04/rally_02/images/match04_r02_frame_000042.png,42,match04.mp4,1494,63.920784,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000042.txt,1,780,230
train,match04,2,match04_r02_frame_000043.png,train/match04/rally_02/images/match04_r02_frame_000043.png,43,match04.mp4,1495,63.963569,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000043.txt,1,771,203
train,match04,2,match04_r02_frame_000044.png,train/match04/rally_02/images/match04_r02_frame_000044.png,44,match04.mp4,1496,64.006354,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000044.txt,1,767,192
train,match04,2,match04_r02_frame_000045.png,train/match04/rally_02/images/match04_r02_frame_000045.png,45,match04.mp4,1497,64.049139,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000045.txt,1,758,175
train,match04,2,match04_r02_frame_000046.png,train/match04/rally_02/images/match04_r02_frame_000046.png,46,match04.mp4,1498,64.091924,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000046.txt,1,754,169
train,match04,2,match04_r02_frame_000047.png,train/match04/rally_02/images/match04_r02_frame_000047.png,47,match04.mp4,1499,64.134709,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000047.txt,1,748,165
train,match04,2,match04_r02_frame_000048.png,train/match04/rally_02/images/match04_r02_frame_000048.png,48,match04.mp4,1500,64.177494,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000048.txt,1,744,163
train,match04,2,match04_r02_frame_000049.png,train/match04/rally_02/images/match04_r02_frame_000049.png,49,match04.mp4,1501,64.220279,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000049.txt,1,739,164
train,match04,2,match04_r02_frame_000050.png,train/match04/rally_02/images/match04_r02_frame_000050.png,50,match04.mp4,1502,64.263064,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000050.txt,1,735,166
train,match04,2,match04_r02_frame_000051.png,train/match04/rally_02/images/match04_r02_frame_000051.png,51,match04.mp4,1503,64.305849,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000051.txt,1,730,168
train,match04,2,match04_r02_frame_000052.png,train/match04/rally_02/images/match04_r02_frame_000052.png,52,match04.mp4,1504,64.348634,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000052.txt,1,726,173
train,match04,2,match04_r02_frame_000053.png,train/match04/rally_02/images/match04_r02_frame_000053.png,53,match04.mp4,1505,64.391419,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000053.txt,1,726,173
train,match04,2,match04_r02_frame_000054.png,train/match04/rally_02/images/match04_r02_frame_000054.png,54,match04.mp4,1506,64.434204,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000054.txt,1,722,179
train,match04,2,match04_r02_frame_000055.png,train/match04/rally_02/images/match04_r02_frame_000055.png,55,match04.mp4,1507,64.476989,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000055.txt,1,716,193
train,match04,2,match04_r02_frame_000056.png,train/match04/rally_02/images/match04_r02_frame_000056.png,56,match04.mp4,1508,64.519774,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000056.txt,1,713,202
train,match04,2,match04_r02_frame_000057.png,train/match04/rally_02/images/match04_r02_frame_000057.png,57,match04.mp4,1509,64.562559,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000057.txt,1,710,211
train,match04,2,match04_r02_frame_000058.png,train/match04/rally_02/images/match04_r02_frame_000058.png,58,match04.mp4,1510,64.605344,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000058.txt,1,707,220
train,match04,2,match04_r02_frame_000059.png,train/match04/rally_02/images/match04_r02_frame_000059.png,59,match04.mp4,1511,64.648129,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000059.txt,1,704,233
train,match04,2,match04_r02_frame_000060.png,train/match04/rally_02/images/match04_r02_frame_000060.png,60,match04.mp4,1512,64.690914,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000060.txt,1,702,245
train,match04,2,match04_r02_frame_000061.png,train/match04/rally_02/images/match04_r02_frame_000061.png,61,match04.mp4,1513,64.733699,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000061.txt,1,699,259
train,match04,2,match04_r02_frame_000062.png,train/match04/rally_02/images/match04_r02_frame_000062.png,62,match04.mp4,1514,64.776484,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000062.txt,1,696,275
train,match04,2,match04_r02_frame_000063.png,train/match04/rally_02/images/match04_r02_frame_000063.png,63,match04.mp4,1515,64.819269,61.0,66.0,train/match04/rally_02/labels/match04_r02_frame_000063.txt,1,693,291
val,match06,1,match06_r01_frame_000000.png,val/match06/rally_01/images/match06_r01_frame_000000.png,0,match06.mp4,206,7.892414,3.0,14.0,val/match06/rally_01/labels/match06_r01_frame_000000.txt,1,1173,596
val,match06,1,match06_r01_frame_000001.png,val/match06/rally_01/images/match06_r01_frame_000001.png,1,match06.mp4,207,7.930726,3.0,14.0,val/match06/rally_01/labels/match06_r01_frame_000001.txt,1,1185,598
val,match06,1,match06_r01_frame_000002.png,val/match06/rally_01/images/match06_r01_frame_000002.png,2,match06.mp4,208,7.969039,3.0,14.0,val/match06/rally_01/labels/match06_r01_frame_000002.txt,1,1181,577
